review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
3_5,unknown,639e24a0,"Incentives (Kupiec & Wrońska, 2024), motivations (Jakobsen et al., 2019), and cognitive framing (Cantarelli et al., 2023) further drive use, though tempered by barriers like misuse (Alkin & King, 2017), capacity gaps (OECD, 2020), resistance (Aiyede, 2023), and complexity (Adam et al., 2018).",Adam et al.,2018,pilot_inputs/sources_pdf/Adam_2018.pdf,,,,,,,,,
3_5,unknown,f9fef918,"These factors interact – e.g., credible evidence with strong relationships amplifies impact (Amisi et al., 2021) – demonstrating the necessity of integrating technical rigor with relational and systemic strategies across diverse contexts.",Amisi et al.,2021,pilot_inputs/sources_pdf/Amisi_2015.pdf,,,,,,,,,
3_5,unknown,49b68044,"Policymakers and evaluators can leverage these insights by incentivizing voluntary evidence use (Punton, 2016), fostering co-production (Duiveman, 2020), and building legitimate evidence systems (Parkhurst, 2017).",Punton,2016,pilot_inputs/sources_pdf/Punton_2016.pdf,,,,,,,,,
3_5,unknown,5e736bba,"Policymakers and evaluators can leverage these insights by incentivizing voluntary evidence use (Punton, 2016), fostering co-production (Duiveman, 2020), and building legitimate evidence systems (Parkhurst, 2017).",Duiveman,2020,pilot_inputs/sources_pdf/Duiveman_2020.pdf,,,,,,,,,
3_5,unknown,1e6f08bd,"Policymakers and evaluators can leverage these insights by incentivizing voluntary evidence use (Punton, 2016), fostering co-production (Duiveman, 2020), and building legitimate evidence systems (Parkhurst, 2017).",Parkhurst,2017,pilot_inputs/sources_pdf/Parkhurst_2017.pdf,,,,,,,,,
3_5,unknown,51663d17,"Yet, gaps persist: the political economy’s funding biases (Oliver, 2022) and digital misinformation’s rise (Perl et al., 2018) require deeper exploration.",Oliver,2022,pilot_inputs/sources_pdf/Oliver_2022.pdf,,,,,,,,,
3_5,unknown,70393aa7,"Yet, gaps persist: the political economy’s funding biases (Oliver, 2022) and digital misinformation’s rise (Perl et al., 2018) require deeper exploration.",Perl et al.,2018,pilot_inputs/sources_pdf/Perl_2018.pdf,,,,,,,,,
3_5,unknown,d45fac0f,"Future research should prioritize comparative analyses of evidence systems across nations (Martinaitis et al., 2018) and longitudinal studies of incentive impacts, refining EIDM’s practical effectiveness in real-world settings.",Martinaitis et al.,2018,pilot_inputs/sources_pdf/Martinaitis_2018.pdf,,,,,,,,,
4_1,unknown,0f8e0d94,"While capacity development is widely invoked across disciplines, authors differ in how they define and emphasize it at the individual level, with some focusing narrowly on technical skills and others incorporating broader elements such as motivation, values, or adaptive capability (Finn et al., 2021; Danquah et al., 2023).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,23c09a51,"While capacity development is widely invoked across disciplines, authors differ in how they define and emphasize it at the individual level, with some focusing narrowly on technical skills and others incorporating broader elements such as motivation, values, or adaptive capability (Finn et al., 2021; Danquah et al., 2023).",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,unknown,23987b98,"By the 2000s, agencies like the UNDP shifted to “capacity development”, emphasizing that capacity must be grown from within and cannot be implanted from outside (Babu & Sengupta, 2006, pp. 3–4).",Babu & Sengupta,2006,pilot_inputs/sources_pdf/Babu_2006.pdf,,,,,,,,,
4_1,unknown,dd9f7975,"In theory, capacity strengthening also implies bolstering existing capacities, but in practice it often refers to targeted training initiatives or technical assistance (Finn et al., 2021, pp. 5–6).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,f18924da,"Because “strengthening” is frequently interpreted as short-term training or technical inputs, we mark this potential narrowing explicitly and note that durable results typically require follow-up and support (Finn et al., 2021, pp. 5–6).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,f9989621,"This usage keeps the focus on practical implications - designing interventions that extend beyond single workshops to include mechanisms for reinforcement and application - while aligning with how the terms are treated in the cited sources (Babu & Sengupta, 2006; Finn et al., 2021).",Babu & Sengupta,2006,pilot_inputs/sources_pdf/Babu_2006.pdf,,,,,,,,,
4_1,unknown,52937bfc,"This usage keeps the focus on practical implications - designing interventions that extend beyond single workshops to include mechanisms for reinforcement and application - while aligning with how the terms are treated in the cited sources (Babu & Sengupta, 2006; Finn et al., 2021).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,cfc3f24b,"Classic HRD models, such as McLagan’s framework, view training, organization development, and career planning as the tripod of improving human performance in firms (McLagan, 1989).",McLagan,1989,pilot_inputs/sources_pdf/McLagan_1989.pdf,,,,,,,,,
4_1,unknown,b3fc5589,"By contrast, capacity development - as used in international development - extends beyond a single organization to include societal outcomes such as public sector performance and community empowerment (Danquah et al., 2023, pp. 247–252).",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,unknown,7fde8464,"Rodrigues, Fernández-Macías, and Sostero (2021) provide a useful hierarchy: a task is the smallest unit of work, and a skill is the ability to carry out a task to a desired standard (Rodrigues et al., 2021).",Rodrigues et al.,2021,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,,,,,,,,,
4_1,unknown,138cfef4,"Rodrigues, Fernández-Macías, and Sostero (2021) provide a useful hierarchy: a task is the smallest unit of work, and a skill is the ability to carry out a task to a desired standard (Rodrigues et al., 2021).",Sostero,2021,,,,,,,,,,
4_1,unknown,9b676c7f,"One formal definition describes a competency as a combination of KSA – knowledge, skills, and attitudes – that an individual can mobilize in performance (Rodrigues et al., 2021, pp. 6–14).",Rodrigues et al.,2021,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,,,,,,,,,
4_1,unknown,93592278,"Similarly, Jajoo and Deshmukh (2024) conceive of competency as an integrated construct of knowledge, skills, attitudes, and behaviors (K-S-A-B), underpinned by cognitive processes that allow these elements to work in concert.",Jajoo and Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,,,,,,,,,
4_1,unknown,f0cc1f55,"It has been described as “the ability to take appropriate and effective action to formulate and solve problems in both familiar and unfamiliar contexts, with justified confidence in one’s skills” (Jain, Oweis, & Woods, 2023, p. 401).",Woods,2023,pilot_inputs/sources_pdf/Jain_2023.pdf,,,,,,,,,
4_1,unknown,a0679d91,"In other words, if competence is about having the required skills and knowledge to perform a given job effectively, capability is about the potential to adapt those competencies to new challenges (Bolden et al., 2006).",Bolden et al.,2006,,,,,,,,,,
4_1,unknown,4fc9f3f4,"Educational theorists note that today’s rapidly changing environment calls for cultivating capability – the learning agility or meta-competence to keep learning – in addition to specific competencies (Jain et al., 2023).",Jain et al.,2023,pilot_inputs/sources_pdf/Jain_2023.pdf,,,,,,,,,
4_1,unknown,160ae1b8,"Many studies therefore measure success by assessing knowledge gain or skill proficiency before and after interventions (Finn et al., 2021, pp. 6–7).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,6491bf93,"In public service contexts, values and ethos are part of capacity; a public administrator’s capacity includes commitment to ethics, accountability, and public values (Kroukamp, 2007, pp. 88–91).",Kroukamp,2007,pilot_inputs/sources_pdf/Kroukamp_2007.pdf,,,,,,,,,
4_1,unknown,5ffeedbe,"(2021) define competence as a function of knowledge, skills and attitudes, and Jajoo & Deshmukh (2024) similarly include attitudes and behaviors in competency.",Jajoo & Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,,,,,,,,,
4_1,unknown,76caacdc,"For example, Cooke, Gardois, and Booth (2018) found that mechanisms such as role models, mentorship, and “learning by doing” built researchers’ confidence and commitment (pp. 9–11).",Booth,2018,,,,,,,,,,
4_1,unknown,36a3912b,Alaerts and Kaspersma (2009) describe this as a “capacity to learn” that enables continuous adaptation (pp. 6–8).,Alaerts and Kaspersma,2009,pilot_inputs/sources_pdf/Alaerts_2009.pdf,,,,,,,,,
4_1,unknown,750de75d,"Jain, Oweis, and Woods (2023) describe capability in terms of justified confidence to act in unfamiliar contexts (p. 401).",Woods,2023,,,,,,,,,,
4_1,unknown,894995b5,"Wessels (2024) likewise emphasizes adaptability, sense-making, and ethical reasoning for public servants working in volatile and complex environments (pp. 18–20).",Wessels,2024,pilot_inputs/sources_pdf/Wessels_2024.pdf,,,,,,,,,
4_1,unknown,15800396,"Teamwork, communication, and empathy are widely identified as pillars of capacity (Finn et al., 2021, pp. 8–9).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,unknown,5e3253aa,"Developing a person’s skills is valuable only when organizations provide resources, supportive cultures, and opportunities to apply them, and when enabling institutional environments - policies, governance arrangements, social norms - sustain those changes (Danquah et al., 2023).",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,unknown,ec3c6352,Alaerts and Kaspersma (2009) describe water management cases where engineers trained abroad returned home but struggled to apply new practices because institutional incentives and leadership support were lacking.,Alaerts and Kaspersma,2009,pilot_inputs/sources_pdf/Alaerts_2009.pdf,,,,,,,,,
4_1,unknown,14f2d2e8,"Morkel and Mangwiro (2019) highlight this dynamic in evaluation: supply-side training is necessary but insufficient unless aligned with organizational demand and embedded in institutional structures, resources, and incentives.",Morkel and Mangwiro,2019,pilot_inputs/sources_pdf/Morkel_2017.pdf,,,,,,,,,
4_1,unknown,48a48fce,"Golhasany and Harvey’s (2023) review of knowledge mobilization capacity echoes this point: initiatives spanning individuals, organizations, and networks are most likely to achieve lasting impact.",Golhasany and Harvey’s,2023,pilot_inputs/sources_pdf/Golhasany_2023.pdf,,,,,,,,,
4_1,unknown,296e2cdf,"In South Africa, for example, education and training reforms emphasized that officials must combine technical expertise with democratic values, accountability, and a service ethos (Kroukamp, 2007, pp. 88–91).",Kroukamp,2007,pilot_inputs/sources_pdf/Kroukamp_2007.pdf,,,,,,,,,
4_1,unknown,34f96028,"As Wessels (2024) notes, public managers must also develop adaptive leadership skills - such as sense-making, systems thinking, and collaboration - to handle volatile and complex environments (pp. 19–20).",Wessels,2024,pilot_inputs/sources_pdf/Wessels_2024.pdf,,,,,,,,,
4_1,unknown,fc5e340b,"Training-of-trainers (ToT) programs - used to cascade knowledge in many reforms - conceptualize trainer capacity as combining technical expertise with pedagogical skill (Mormina & Pinder, 2018).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,,,,,,,,,
4_1,unknown,bcfa5797,"Drawing on African experiences, Morkel and Mangwiro (2019) emphasize that evaluation capacity requires not only technical proficiency but also opportunities for peer learning, mentorship, and the ability to navigate institutional environments.",Morkel and Mangwiro,2019,pilot_inputs/sources_pdf/Morkel_2017.pdf,,,,,,,,,
4_1,unknown,6894f872,"Task–Skill–Competence Cascade (Rodrigues et al., 2021)",Rodrigues et al.,2021,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,,,,,,,,,
4_1,unknown,6289dabe,"UNDP Three-Tier Model (Danquah et al., 2023)",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,unknown,52c6f42b,"TRAIN (Training of Trainers) Framework (Mormina & Pinder, 2018)",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,,,,,,,,,
4_1,unknown,a4774ef9,"Intrapersonal–Interpersonal–Technical Triad (Finn et al., 2021)",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,e7abc084,"Individual growth is meaningful only when conditions exist for application, echoing multi-level models (Danquah et al., 2023).",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,ab60c487,"Ongoing learning process: Development is iterative rather than a one-time event, encompassing formal training, informal learning, practice, feedback, and adaptation (Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,6311527a,"Competencies: Explicitly includes knowledge, skills, attitudes, and other attributes such as values, motivation, and self-efficacy (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024).",Rodrigues et al.,2021,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,5e53ae1d,"Competencies: Explicitly includes knowledge, skills, attitudes, and other attributes such as values, motivation, and self-efficacy (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024).",Jajoo & Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,3dabb317,"Capability: Goes beyond current competence to include adaptability, confidence, and the ability to learn in novel situations (Jain et al., 2023).",Jain et al.,2023,pilot_inputs/sources_pdf/Jain_2023.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,dfcd940b,"Alignment with organizational and societal goals: Ensures individual growth is connected to collective outcomes, echoing public sector literature on ethics and accountability (Kroukamp, 2007).",Kroukamp,2007,pilot_inputs/sources_pdf/Kroukamp_2007.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,cc76a8f1,"Capacity development emphasizes endogenous, ongoing processes, whereas capacity strengthening and human resource development often carry narrower or organizationally focused connotations (Babu & Sengupta, 2006; Danquah et al., 2023; McLagan, 1989).",Babu & Sengupta,2006,pilot_inputs/sources_pdf/Babu_2006.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,76a84790,"Capacity development emphasizes endogenous, ongoing processes, whereas capacity strengthening and human resource development often carry narrower or organizationally focused connotations (Babu & Sengupta, 2006; Danquah et al., 2023; McLagan, 1989).",Danquah et al.,2023,pilot_inputs/sources_pdf/Danquah_2023.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,88f4e869,"Capacity development emphasizes endogenous, ongoing processes, whereas capacity strengthening and human resource development often carry narrower or organizationally focused connotations (Babu & Sengupta, 2006; Danquah et al., 2023; McLagan, 1989).",McLagan,1989,pilot_inputs/sources_pdf/McLagan_1989.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,c5cf2cd7,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",Rodrigues et al.,2021,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,4d9bf2de,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",Jajoo & Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,34af6599,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",Jain et al.,2023,pilot_inputs/sources_pdf/Jain_2023.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,063be2df,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",Alaerts & Kaspersma,2009,pilot_inputs/sources_pdf/Alaerts_2009.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,634696b5,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",Jackson et al.,2019,pilot_inputs/sources_pdf/Jackson_2018.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,6e6fba8f,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",Morkel & Mangwiro,2019,pilot_inputs/sources_pdf/Morkel_2017.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,f8af7861,"As Morkel and Mangwiro (2019) argue, individual learning must be paired with organizational demand and systemic support.",Morkel and Mangwiro,2019,pilot_inputs/sources_pdf/Morkel_2017.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,7578e6e3,"For practitioners, this means that investments in evaluator training should be balanced with strategies to cultivate enabling contexts - for example, supportive professional networks, mentorship structures, and institutional incentives to use evidence (Golhasany & Harvey, 2023; Jackson et al., 2019).",Golhasany & Harvey,2023,pilot_inputs/sources_pdf/Golhasany_2023.pdf,,,,,,,,,
4_1,several elements of this definition warrant unpacking,3acdcfd7,"For practitioners, this means that investments in evaluator training should be balanced with strategies to cultivate enabling contexts - for example, supportive professional networks, mentorship structures, and institutional incentives to use evidence (Golhasany & Harvey, 2023; Jackson et al., 2019).",Jackson et al.,2019,pilot_inputs/sources_pdf/Jackson_2018.pdf,,,,,,,,,
4_2,unknown,530a68ca,"Adult Learning Theory, or andragogy, originally advanced by Knowles (1984), provides one of the most influential frameworks for understanding how capacity development activities translate into improved individual outcomes.",Knowles,1984,,,,,,,,,,
4_2,unknown,5a4829af,"(2024) emphasize that adults bring prior expertise and a preference for learning that directly supports their objectives, while Livingston (2023) highlights their focus on immediate problem-solving and demand for visible relevance to personal or professional contexts.",Livingston,2023,pilot_inputs/sources_pdf/Livingston_2023.pdf,,,,,,,,,
4_2,unknown,e9167d46,"The causal pathway begins with learning activities that respect autonomy, draw on learners’ prior experiences, and demonstrate clear relevance to their goals (Knowles, 1984; Knapke et al., 2024).",Knowles,1984,,,,,,,,,,
4_2,unknown,59ceeae6,"The causal pathway begins with learning activities that respect autonomy, draw on learners’ prior experiences, and demonstrate clear relevance to their goals (Knowles, 1984; Knapke et al., 2024).",Knapke et al.,2024,pilot_inputs/sources_pdf/Knapke_2024.pdf,,,,,,,,,
4_2,unknown,0439de0e,"For these mechanisms to take effect, however, enabling conditions are essential: psychological safety that allows learners to make mistakes and ask questions without fear, choice and autonomy that reinforce self-direction, and explicit links between content and real-world challenges that sustain motivation (Livingston, 2023).",Livingston,2023,pilot_inputs/sources_pdf/Livingston_2023.pdf,,,,,,,,,
4_2,unknown,c5af8505,"Experiential Learning Theory (ELT), developed by Kolb (1984), defines learning as a cyclical process in which knowledge emerges through the transformation of experience.",Kolb,1984,pilot_inputs/sources_pdf/Kolb_1984.pdf,,,,,,,,,
4_2,unknown,343bc40f,"Scholars have emphasized the value of this model for adult learners, noting its role in fostering deeper retention, adaptability, and the integration of theory with practice (Morris, 2020; Wilkinson, 2017).",Morris,2020,pilot_inputs/sources_pdf/Morris_2020.pdf,,,,,,,,,
4_2,unknown,a0b1765e,"Scholars have emphasized the value of this model for adult learners, noting its role in fostering deeper retention, adaptability, and the integration of theory with practice (Morris, 2020; Wilkinson, 2017).",Wilkinson,2017,pilot_inputs/sources_pdf/Wilkinson_2017.pdf,,,,,,,,,
4_2,unknown,4c4a34f0,"These schemas provide the foundation for transfer, equipping learners to generalize lessons across contexts, adapt to novel challenges, and apply knowledge effectively in professional practice (Morris, 2020; Wilkinson, 2017).",Morris,2020,pilot_inputs/sources_pdf/Morris_2020.pdf,,,,,,,,,
4_2,unknown,3f6e54ab,"These schemas provide the foundation for transfer, equipping learners to generalize lessons across contexts, adapt to novel challenges, and apply knowledge effectively in professional practice (Morris, 2020; Wilkinson, 2017).",Wilkinson,2017,pilot_inputs/sources_pdf/Wilkinson_2017.pdf,,,,,,,,,
4_2,unknown,58e42640,"Such change is often triggered by “disorienting dilemmas” - experiences or ideas that directly challenge existing assumptions and worldviews (Fleming, 2018; EAEA, 2022).",Fleming,2018,pilot_inputs/sources_pdf/Fleming_2018.pdf,,,,,,,,,
4_2,unknown,4afd8894,"Such change is often triggered by “disorienting dilemmas” - experiences or ideas that directly challenge existing assumptions and worldviews (Fleming, 2018; EAEA, 2022).",EAEA,2022,pilot_inputs/sources_pdf/EAEA_2022.pdf,,,,,,,,,
4_2,unknown,ffabf616,"This initiates mechanisms of critical reflection and perspective transformation, enabling learners to develop new meaning schemes that support more inclusive, adaptive, and evidence-informed ways of thinking (Fleming, 2018).",Fleming,2018,pilot_inputs/sources_pdf/Fleming_2018.pdf,,,,,,,,,
4_2,unknown,fe2f7ec6,"At its core, SDT posits that human beings have three fundamental psychological needs - autonomy, competence, and relatedness - and that environments that support these needs foster more self-determined forms of motivation (Ryan et al., 2022).",Ryan et al.,2022,pilot_inputs/sources_pdf/Ryan_2022.pdf,,,,,,,,,
4_2,unknown,cee109aa,"This internalization shifts motivation from external pressures to intrinsic or integrated forms, which are more robust, sustainable, and conducive to application in the workplace (Van den Broeck et al., 2021).",Van den Broeck et al.,2021,pilot_inputs/sources_pdf/Van_den_Broeck_2021.pdf,,,,,,,,,
4_2,unknown,fcabcff5,"Meta-analytic evidence consolidates this logic, showing that SDT-based motivational processes are predictive not only of stronger learning outcomes but also of organizational behaviors such as engagement, job satisfaction, and well-being (McAnally et al., 2024).",McAnally et al.,2024,pilot_inputs/sources_pdf/McAnally_2024.pdf,,,,,,,,,
4_2,unknown,ff0904c4,"Training and development programs can influence self-efficacy by creating mastery experiences (successful performance of tasks), opportunities for vicarious learning (observing competent peers), and exposure to credible feedback that reinforces learners’ belief in their competence (Somuah et al., 2024).",Somuah et al.,2024,pilot_inputs/sources_pdf/Somuah_2024.pdf,,,,,,,,,
4_2,unknown,568f5ced,"When self-efficacy is strengthened, individuals approach tasks with greater confidence, exert higher levels of effort, and demonstrate greater resilience in the face of setbacks (Fida et al., 2025).",Fida et al.,2025,pilot_inputs/sources_pdf/Fida_2025.pdf,,,,,,,,,
4_2,unknown,274a93fd,"The foundational insight here is that specific, challenging goals focus attention, energize effort, and encourage persistence, while feedback mechanisms help learners monitor progress and recalibrate strategies (Locke & Latham, 2007, 2013).",Locke & Latham,2007,pilot_inputs/sources_pdf/Latham_2007.pdf,,,,,,,,,
4_2,unknown,fbd6f361,"Clear and ambitious goals operate through several mechanisms: they direct attention to task-relevant behaviors, mobilize effort by signaling the importance of outcomes, sustain persistence in the face of obstacles, and stimulate the generation of problem-solving strategies (Locke & Latham, 2007, 2013).",Locke & Latham,2007,pilot_inputs/sources_pdf/Latham_2007.pdf,,,,,,,,,
4_2,unknown,d823f6ba,"Munzhedzi (2017) argues that when training is conducted as a stand-alone activity, it risks being viewed as a compliance exercise rather than a developmental intervention.",Munzhedzi,2017,pilot_inputs/sources_pdf/Munzhedzi_2017.pdf,,,,,,,,,
4_2,unknown,a200c96a,"This integration strengthens the causal pathway from learning to improved institutional performance by embedding skill development within systems of accountability and reward (Munzhedzi, 2017).",Munzhedzi,2017,pilot_inputs/sources_pdf/Munzhedzi_2017.pdf,,,,,,,,,
4_2,unknown,a83716e4,"By embedding these insights, CCDM positions capacity development as a process that requires alignment of cognitive, affective, and behavioral dimensions, creating a stronger bridge between classroom learning and workplace performance (Jajoo & Deshmukh, 2024).",Jajoo & Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,,,,,,,,,
4_2,unknown,8dbc2f5f,One of the most influential frameworks for understanding how capacity development translates into individual performance is the learning transfer model advanced by Baldwin and Ford (1988).,Baldwin and Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,e50ab559,"At the level of training design, Baldwin and Ford (1988) emphasized that well-structured practice opportunities, effective modeling, and training approaches that allow for error tolerance are critical to fostering robust learning.",Baldwin and Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,4360ee74,"More recent syntheses confirm that instructional methods that actively engage participants - such as simulations, problem-based tasks, and opportunities to make and learn from mistakes - improve knowledge retention and enhance the likelihood of transfer (Blume et al., 2010).",Blume et al.,2010,pilot_inputs/sources_pdf/Blume_2010.pdf,,,,,,,,,
4_2,unknown,f1d802b3,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,7ab9dd98,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",Baldwin et al.,2017,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,58ef1113,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",Grossman & Salas,2011,pilot_inputs/sources_pdf/Grossman_2011.pdf,,,,,,,,,
4_2,unknown,dc4c212d,"Research consistently underscores the importance of what is referred to as the “transfer climate” - the degree to which organizational cues, norms, and resources support or hinder the application of learning (Grossman & Salas, 2011).",Grossman & Salas,2011,pilot_inputs/sources_pdf/Grossman_2011.pdf,,,,,,,,,
4_2,unknown,2e2cb2a4,"Newer reviews, including those examining online and e-learning contexts, reaffirm that the presence of strong transfer climates can compensate for the limitations of remote or digital formats, while weak climates undermine even the most well-designed training programs (Blume et al., 2010; O’Neill et al., 2025).",Blume et al.,2010,pilot_inputs/sources_pdf/Blume_2010.pdf,,,,,,,,,
4_2,unknown,e1afb7a1,"Newer reviews, including those examining online and e-learning contexts, reaffirm that the presence of strong transfer climates can compensate for the limitations of remote or digital formats, while weak climates undermine even the most well-designed training programs (Blume et al., 2010; O’Neill et al., 2025).",O’Neill et al.,2025,pilot_inputs/sources_pdf/ONeill_2025.pdf,,,,,,,,,
4_2,unknown,3e1dff2e,"Building on these insights, Alagaraja and Shuck (2015) proposed the Organizational Alignment–Engagement Model, which extends the idea of transfer climate by linking structural alignment and psychological engagement as dual mechanisms that enable learning to be applied on the job.",Alagaraja and Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
4_2,unknown,ceac7fb5,"In this sense, alignment and engagement function as reinforcing conditions that bridge the gap between training inputs and observable performance, complementing Baldwin and Ford’s original model by specifying how system-level supports and employee motivation jointly sustain transfer (Alagaraja & Shuck, 2015).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
4_2,unknown,a8875d3a,"In this context, “networks” encompass structured communities of practice, peer coaching triads, project-based working groups, and research-active units that expose learners to role models and normative cues for the desired behavior; these networks operate through mechanisms such as social reinforcement, identity-based motivation, and timely information flows that lower the friction of applying new skills (Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_2,unknown,aa894e29,"However, peer communities tend to be beneficial only under specific conditions: they require a clearly defined purpose linked to participants’ mandated work, facilitation that maintains cadence and psychological safety, explicit time allocation, production of tangible work artifacts that feed back into workflows, and visible sponsorship or recognition so participation is consequential (Cooke et al., 2018; Alagaraja & Shuck, 2015).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_2,unknown,491d19f9,"However, peer communities tend to be beneficial only under specific conditions: they require a clearly defined purpose linked to participants’ mandated work, facilitation that maintains cadence and psychological safety, explicit time allocation, production of tangible work artifacts that feed back into workflows, and visible sponsorship or recognition so participation is consequential (Cooke et al., 2018; Alagaraja & Shuck, 2015).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
